timestamp,sensor_id,type,room,value,activity,class
2025-02-04 13:07:47,floor_bedroom,Zone,bedroom,OFF,Eat lunch,normal
2025-02-04 13:07:47,floor_dining_room,Zone,dining_room,ON,Eat lunch,normal
2025-02-04 13:18:30,floor_dining_room,Zone,dining_room,OFF,Go to toilet,normal
2025-02-04 13:18:30,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-02-04 13:20:43,floor_bathroom,Zone,bathroom,OFF,Leave home,normal
2025-02-04 13:20:43,floor_dining_room,Zone,dining_room,ON,Leave home,normal
2025-02-04 13:20:46,floor_dining_room,Zone,dining_room,OFF,Leave home,normal
2025-02-04 13:20:46,floor_bedroom,Zone,bedroom,ON,Leave home,normal
2025-02-04 13:20:50,floor_bedroom,Zone,bedroom,OFF,Leave home,normal
2025-02-04 13:20:50,floor_entrance,Zone,entrance,ON,Leave home,normal
2025-02-04 13:20:51,contact_front_door,Magnetic,entrance,OPEN,Leave home,normal
2025-02-04 13:20:58,floor_entrance,Zone,entrance,OFF,Leave home,normal
2025-02-04 13:20:58,floor_outside,Zone,outside,ON,Leave home,normal
2025-02-04 13:20:59,contact_front_door,Magnetic,entrance,CLOSED,Leave home,normal
2025-02-04 18:00:00,contact_front_door,Magnetic,entrance,OPEN,Enter home,normal
2025-02-04 18:00:06,floor_outside,Zone,outside,OFF,Enter home,normal
2025-02-04 18:00:06,floor_entrance,Zone,entrance,ON,Enter home,normal
2025-02-04 18:00:08,contact_front_door,Magnetic,entrance,CLOSED,Enter home,normal
2025-02-04 18:00:15,floor_entrance,Zone,entrance,OFF,Eat dinner,normal
2025-02-04 18:00:15,floor_bedroom,Zone,bedroom,ON,Eat dinner,normal
2025-02-04 18:00:18,floor_bedroom,Zone,bedroom,OFF,Eat dinner,normal
2025-02-04 18:00:18,floor_dining_room,Zone,dining_room,ON,Eat dinner,normal
2025-02-04 18:11:43,floor_dining_room,Zone,dining_room,OFF,Wash dishes,normal
2025-02-04 18:11:43,floor_bedroom,Zone,bedroom,ON,Wash dishes,normal
2025-02-04 18:11:45,floor_bedroom,Zone,bedroom,OFF,Wash dishes,normal
2025-02-04 18:11:45,floor_kitchen,Zone,kitchen,ON,Wash dishes,normal
2025-02-04 18:11:49,power_dishwasher,Power,kitchen,ON,Wash dishes,normal
2025-02-04 18:27:18,power_dishwasher,Power,kitchen,OFF,Wash dishes,normal
2025-02-04 18:27:28,floor_kitchen,Zone,kitchen,OFF,Watch TV,normal
2025-02-04 18:27:28,floor_bedroom,Zone,bedroom,ON,Watch TV,normal
2025-02-04 18:27:33,floor_bedroom,Zone,bedroom,OFF,Watch TV,normal
2025-02-04 18:27:33,floor_entrance,Zone,entrance,ON,Watch TV,normal
2025-02-04 18:27:34,floor_entrance,Zone,entrance,OFF,Watch TV,normal
2025-02-04 18:27:34,floor_livingroom,Zone,livingroom,ON,Watch TV,normal
2025-02-04 18:27:37,pressure_sofa,Pressure,livingroom,ON,Watch TV,normal
2025-02-04 18:27:43,power_tv,Power,livingroom,ON,Watch TV,normal
2025-02-04 18:56:48,power_tv,Power,livingroom,OFF,Watch TV,normal
2025-02-04 18:56:54,pressure_sofa,Pressure,livingroom,OFF,Watch TV,normal
2025-02-04 18:57:00,light_livingroom,Light,livingroom,ON,Read,normal
2025-02-04 18:57:04,pressure_sofa,Pressure,livingroom,ON,Read,normal
2025-02-04 19:11:42,pressure_sofa,Pressure,livingroom,OFF,Read,normal
2025-02-04 19:11:48,light_livingroom,Light,livingroom,OFF,Read,normal
2025-02-04 19:11:54,floor_livingroom,Zone,livingroom,OFF,Bathe,normal
2025-02-04 19:11:54,floor_dining_room,Zone,dining_room,ON,Bathe,normal
2025-02-04 19:11:57,floor_dining_room,Zone,dining_room,OFF,Bathe,normal
2025-02-04 19:11:57,floor_bathroom,Zone,bathroom,ON,Bathe,normal
2025-02-04 19:11:59,light_bathroom,Light,bathroom,ON,Bathe,normal
2025-02-04 19:22:32,light_bathroom,Light,bathroom,OFF,Bathe,normal
2025-02-04 21:25:03,floor_bathroom,Zone,bathroom,OFF,Late medication,late_medication
2025-02-04 21:25:03,floor_dining_room,Zone,dining_room,ON,Late medication,late_medication
2025-02-04 21:25:06,floor_dining_room,Zone,dining_room,OFF,Late medication,late_medication
2025-02-04 21:25:06,floor_bedroom,Zone,bedroom,ON,Late medication,late_medication
2025-02-04 21:25:08,contact_medication,Magnetic,bedroom,OPEN,Late medication,late_medication
2025-02-04 21:25:55,contact_medication,Magnetic,bedroom,CLOSED,Late medication,late_medication
2025-02-04 21:26:05,pressure_bed,Pressure,bedroom,ON,Sleep,normal
2025-02-04 22:15:42,pressure_bed,Pressure,bedroom,OFF,Sleep,normal
2025-02-05 08:00:00,pressure_bed,Pressure,bedroom,ON,Sleep in Bed,normal
2025-02-05 08:30:14,pressure_bed,Pressure,bedroom,OFF,Sleep in Bed,normal
2025-02-05 08:30:21,contact_medication,Magnetic,bedroom,OPEN,Take medication,normal
2025-02-05 08:31:04,contact_medication,Magnetic,bedroom,CLOSED,Take medication,normal
2025-02-05 08:31:12,floor_bedroom,Zone,bedroom,OFF,Go to toilet,normal
2025-02-05 08:31:12,floor_dining_room,Zone,dining_room,ON,Go to toilet,normal
2025-02-05 08:31:15,floor_dining_room,Zone,dining_room,OFF,Go to toilet,normal
2025-02-05 08:31:15,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-02-05 08:34:22,floor_bathroom,Zone,bathroom,OFF,Dress,normal
2025-02-05 08:34:22,floor_dining_room,Zone,dining_room,ON,Dress,normal
2025-02-05 08:34:26,floor_dining_room,Zone,dining_room,OFF,Dress,normal
2025-02-05 08:34:26,floor_bedroom,Zone,bedroom,ON,Dress,normal
2025-02-05 08:34:27,contact_wardrobe,Magnetic,bedroom,OPEN,Dress,normal
2025-02-05 08:36:44,contact_wardrobe,Magnetic,bedroom,CLOSED,Dress,normal
2025-02-05 08:36:54,floor_bedroom,Zone,bedroom,OFF,Cook breakfast,normal
2025-02-05 08:36:54,floor_kitchen,Zone,kitchen,ON,Cook breakfast,normal
2025-02-05 08:36:56,contact_fridge,Magnetic,kitchen,OPEN,Cook breakfast,normal
2025-02-05 08:37:27,contact_fridge,Magnetic,kitchen,CLOSED,Cook breakfast,normal
2025-02-05 08:37:35,power_kettle,Power,kitchen,ON,Cook breakfast,normal
2025-02-05 08:40:16,power_kettle,Power,kitchen,OFF,Cook breakfast,normal
2025-02-05 08:40:23,power_stove,Power,kitchen,ON,Cook breakfast,normal
2025-02-05 08:43:51,power_stove,Power,kitchen,OFF,Cook breakfast,normal
2025-02-05 08:44:00,floor_kitchen,Zone,kitchen,OFF,Eat breakfast,normal
2025-02-05 08:44:00,floor_bedroom,Zone,bedroom,ON,Eat breakfast,normal
2025-02-05 08:44:02,floor_bedroom,Zone,bedroom,OFF,Eat breakfast,normal
2025-02-05 08:44:02,floor_dining_room,Zone,dining_room,ON,Eat breakfast,normal
2025-02-05 08:51:50,floor_dining_room,Zone,dining_room,OFF,Go to toilet,normal
2025-02-05 08:51:50,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-02-05 08:54:56,floor_bathroom,Zone,bathroom,OFF,Wash dishes,normal
2025-02-05 08:54:56,floor_kitchen,Zone,kitchen,ON,Wash dishes,normal
2025-02-05 08:54:58,power_dishwasher,Power,kitchen,ON,Wash dishes,normal
2025-02-05 09:07:56,power_dishwasher,Power,kitchen,OFF,Wash dishes,normal
2025-02-05 09:08:04,floor_kitchen,Zone,kitchen,OFF,Bathe,normal
2025-02-05 09:08:04,floor_bathroom,Zone,bathroom,ON,Bathe,normal
2025-02-05 09:08:06,light_bathroom,Light,bathroom,ON,Bathe,normal
2025-02-05 09:18:09,light_bathroom,Light,bathroom,OFF,Bathe,normal
2025-02-05 09:21:19,floor_bathroom,Zone,bathroom,OFF,Leave home,normal
2025-02-05 09:21:19,floor_dining_room,Zone,dining_room,ON,Leave home,normal
2025-02-05 09:21:23,floor_dining_room,Zone,dining_room,OFF,Leave home,normal
2025-02-05 09:21:23,floor_bedroom,Zone,bedroom,ON,Leave home,normal
2025-02-05 09:21:26,floor_bedroom,Zone,bedroom,OFF,Leave home,normal
2025-02-05 09:21:26,floor_entrance,Zone,entrance,ON,Leave home,normal
2025-02-05 09:21:27,contact_front_door,Magnetic,entrance,OPEN,Leave home,normal
2025-02-05 09:21:34,floor_entrance,Zone,entrance,OFF,Leave home,normal
2025-02-05 09:21:34,floor_outside,Zone,outside,ON,Leave home,normal
2025-02-05 09:21:35,contact_front_door,Magnetic,entrance,CLOSED,Leave home,normal
2025-02-05 13:00:00,contact_front_door,Magnetic,entrance,OPEN,Enter home,normal
2025-02-05 13:00:06,floor_outside,Zone,outside,OFF,Enter home,normal
2025-02-05 13:00:06,floor_entrance,Zone,entrance,ON,Enter home,normal
2025-02-05 13:00:08,contact_front_door,Magnetic,entrance,CLOSED,Enter home,normal
2025-02-05 13:00:18,floor_entrance,Zone,entrance,OFF,Cook lunch,normal
2025-02-05 13:00:18,floor_bedroom,Zone,bedroom,ON,Cook lunch,normal
2025-02-05 13:00:23,floor_bedroom,Zone,bedroom,OFF,Cook lunch,normal
2025-02-05 13:00:23,floor_kitchen,Zone,kitchen,ON,Cook lunch,normal
2025-02-05 13:00:24,contact_fridge,Magnetic,kitchen,OPEN,Cook lunch,normal
2025-02-05 13:00:54,contact_fridge,Magnetic,kitchen,CLOSED,Cook lunch,normal
2025-02-05 13:01:02,power_microwave,Power,kitchen,ON,Cook lunch,normal
2025-02-05 13:03:53,power_microwave,Power,kitchen,OFF,Cook lunch,normal
2025-02-05 13:04:00,power_stove,Power,kitchen,ON,Cook lunch,normal
2025-02-05 13:07:22,power_stove,Power,kitchen,OFF,Cook lunch,normal
2025-02-05 13:07:30,floor_kitchen,Zone,kitchen,OFF,Go to toilet,normal
2025-02-05 13:07:30,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-02-05 13:10:15,floor_bathroom,Zone,bathroom,OFF,Eat lunch,normal
2025-02-05 13:10:15,floor_dining_room,Zone,dining_room,ON,Eat lunch,normal
2025-02-05 13:19:40,floor_dining_room,Zone,dining_room,OFF,Wash dishes,normal
2025-02-05 13:19:40,floor_bedroom,Zone,bedroom,ON,Wash dishes,normal
2025-02-05 13:19:42,floor_bedroom,Zone,bedroom,OFF,Wash dishes,normal
2025-02-05 13:19:42,floor_kitchen,Zone,kitchen,ON,Wash dishes,normal
2025-02-05 13:19:46,power_dishwasher,Power,kitchen,ON,Wash dishes,normal
2025-02-05 13:30:23,power_dishwasher,Power,kitchen,OFF,Wash dishes,normal
2025-02-05 13:30:30,floor_kitchen,Zone,kitchen,OFF,Go to toilet,normal
2025-02-05 13:30:30,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-02-05 13:33:35,floor_bathroom,Zone,bathroom,OFF,Leave home,normal
2025-02-05 13:33:35,floor_dining_room,Zone,dining_room,ON,Leave home,normal
2025-02-05 13:33:38,floor_dining_room,Zone,dining_room,OFF,Leave home,normal
2025-02-05 13:33:38,floor_bedroom,Zone,bedroom,ON,Leave home,normal
2025-02-05 13:33:41,floor_bedroom,Zone,bedroom,OFF,Leave home,normal
2025-02-05 13:33:41,floor_entrance,Zone,entrance,ON,Leave home,normal
2025-02-05 13:33:42,contact_front_door,Magnetic,entrance,OPEN,Leave home,normal
2025-02-05 13:33:49,floor_entrance,Zone,entrance,OFF,Leave home,normal
2025-02-05 13:33:49,floor_outside,Zone,outside,ON,Leave home,normal
2025-02-05 13:33:50,contact_front_door,Magnetic,entrance,CLOSED,Leave home,normal
2025-02-05 18:00:00,contact_front_door,Magnetic,entrance,OPEN,Enter home,normal
2025-02-05 18:00:06,floor_outside,Zone,outside,OFF,Enter home,normal
2025-02-05 18:00:06,floor_entrance,Zone,entrance,ON,Enter home,normal
2025-02-05 18:00:08,contact_front_door,Magnetic,entrance,CLOSED,Enter home,normal
2025-02-05 18:00:18,floor_entrance,Zone,entrance,OFF,Cook dinner,normal
2025-02-05 18:00:18,floor_bedroom,Zone,bedroom,ON,Cook dinner,normal
2025-02-05 18:00:23,floor_bedroom,Zone,bedroom,OFF,Cook dinner,normal
2025-02-05 18:00:23,floor_kitchen,Zone,kitchen,ON,Cook dinner,normal
2025-02-05 18:00:24,contact_fridge,Magnetic,kitchen,OPEN,Cook dinner,normal
2025-02-05 18:01:00,contact_fridge,Magnetic,kitchen,CLOSED,Cook dinner,normal
2025-02-05 18:01:08,power_oven,Power,kitchen,ON,Cook dinner,normal
2025-02-05 18:06:43,power_oven,Power,kitchen,OFF,Cook dinner,normal
2025-02-05 18:06:50,power_stove,Power,kitchen,ON,Cook dinner,normal
2025-02-05 18:12:45,power_stove,Power,kitchen,OFF,Cook dinner,normal
2025-02-05 18:12:54,floor_kitchen,Zone,kitchen,OFF,Eat dinner,normal
2025-02-05 18:12:54,floor_bedroom,Zone,bedroom,ON,Eat dinner,normal
2025-02-05 18:12:57,floor_bedroom,Zone,bedroom,OFF,Eat dinner,normal
2025-02-05 18:12:57,floor_dining_room,Zone,dining_room,ON,Eat dinner,normal
2025-02-05 18:25:48,floor_dining_room,Zone,dining_room,OFF,Wash dishes,normal
2025-02-05 18:25:48,floor_bedroom,Zone,bedroom,ON,Wash dishes,normal
2025-02-05 18:25:50,floor_bedroom,Zone,bedroom,OFF,Wash dishes,normal
2025-02-05 18:25:50,floor_kitchen,Zone,kitchen,ON,Wash dishes,normal
2025-02-05 18:25:53,power_dishwasher,Power,kitchen,ON,Wash dishes,normal
2025-02-05 18:37:06,power_dishwasher,Power,kitchen,OFF,Wash dishes,normal
2025-02-05 18:37:12,light_livingroom,Light,livingroom,ON,Read,normal
2025-02-05 18:37:18,floor_kitchen,Zone,kitchen,OFF,Read,normal
2025-02-05 18:37:18,floor_bedroom,Zone,bedroom,ON,Read,normal
2025-02-05 18:37:24,floor_bedroom,Zone,bedroom,OFF,Read,normal
2025-02-05 18:37:24,floor_entrance,Zone,entrance,ON,Read,normal
2025-02-05 18:37:25,floor_entrance,Zone,entrance,OFF,Read,normal
2025-02-05 18:37:25,floor_livingroom,Zone,livingroom,ON,Read,normal
2025-02-05 18:37:28,pressure_sofa,Pressure,livingroom,ON,Read,normal
2025-02-05 18:54:53,pressure_sofa,Pressure,livingroom,OFF,Read,normal
2025-02-05 18:54:59,light_livingroom,Light,livingroom,OFF,Read,normal
2025-02-05 18:55:04,floor_livingroom,Zone,livingroom,OFF,Bathe,normal
2025-02-05 18:55:04,floor_dining_room,Zone,dining_room,ON,Bathe,normal
2025-02-05 18:55:07,floor_dining_room,Zone,dining_room,OFF,Bathe,normal
2025-02-05 18:55:07,floor_bathroom,Zone,bathroom,ON,Bathe,normal
2025-02-05 18:55:09,light_bathroom,Light,bathroom,ON,Bathe,normal
2025-02-05 19:05:02,light_bathroom,Light,bathroom,OFF,Bathe,normal
2025-02-05 19:07:58,floor_bathroom,Zone,bathroom,OFF,Take medication,normal
2025-02-05 19:07:58,floor_dining_room,Zone,dining_room,ON,Take medication,normal
2025-02-05 19:08:01,floor_dining_room,Zone,dining_room,OFF,Take medication,normal
2025-02-05 19:08:01,floor_bedroom,Zone,bedroom,ON,Take medication,normal
2025-02-05 19:08:03,contact_medication,Magnetic,bedroom,OPEN,Take medication,normal
2025-02-05 19:08:42,contact_medication,Magnetic,bedroom,CLOSED,Take medication,normal
2025-02-05 19:08:51,pressure_bed,Pressure,bedroom,ON,Sleep,normal
2025-02-05 19:54:12,pressure_bed,Pressure,bedroom,OFF,Sleep,normal
2025-02-06 06:00:00,pressure_bed,Pressure,bedroom,ON,Sleep in Bed,normal
2025-02-06 06:17:02,pressure_bed,Pressure,bedroom,OFF,Sleep in Bed,normal
2025-02-06 06:17:09,contact_medication,Magnetic,bedroom,OPEN,Take medication,normal
2025-02-06 06:17:39,contact_medication,Magnetic,bedroom,CLOSED,Take medication,normal
2025-02-06 06:17:47,floor_bedroom,Zone,bedroom,OFF,Go to toilet,normal
2025-02-06 06:17:47,floor_dining_room,Zone,dining_room,ON,Go to toilet,normal
2025-02-06 06:17:50,floor_dining_room,Zone,dining_room,OFF,Go to toilet,normal
2025-02-06 06:17:50,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-02-06 06:19:58,floor_bathroom,Zone,bathroom,OFF,Dress,normal
2025-02-06 06:19:58,floor_dining_room,Zone,dining_room,ON,Dress,normal
2025-02-06 06:20:01,floor_dining_room,Zone,dining_room,OFF,Dress,normal
2025-02-06 06:20:01,floor_bedroom,Zone,bedroom,ON,Dress,normal
2025-02-06 06:20:02,contact_wardrobe,Magnetic,bedroom,OPEN,Dress,normal
2025-02-06 06:22:05,contact_wardrobe,Magnetic,bedroom,CLOSED,Dress,normal
2025-02-06 06:22:16,floor_bedroom,Zone,bedroom,OFF,Cook breakfast,normal
2025-02-06 06:22:16,floor_kitchen,Zone,kitchen,ON,Cook breakfast,normal
2025-02-06 06:22:17,contact_fridge,Magnetic,kitchen,OPEN,Cook breakfast,normal
2025-02-06 06:22:40,contact_fridge,Magnetic,kitchen,CLOSED,Cook breakfast,normal
2025-02-06 06:22:48,power_kettle,Power,kitchen,ON,Cook breakfast,normal
2025-02-06 06:24:50,power_kettle,Power,kitchen,OFF,Cook breakfast,normal
2025-02-06 06:24:57,power_stove,Power,kitchen,ON,Cook breakfast,normal
2025-02-06 06:27:52,power_stove,Power,kitchen,OFF,Cook breakfast,normal
2025-02-06 06:28:01,floor_kitchen,Zone,kitchen,OFF,Go to toilet,normal
2025-02-06 06:28:01,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-02-06 06:30:06,floor_bathroom,Zone,bathroom,OFF,Wash dishes,normal
2025-02-06 06:30:06,floor_kitchen,Zone,kitchen,ON,Wash dishes,normal
2025-02-06 06:30:08,power_dishwasher,Power,kitchen,ON,Wash dishes,normal
2025-02-06 06:37:37,power_dishwasher,Power,kitchen,OFF,Wash dishes,normal
2025-02-06 06:37:45,floor_kitchen,Zone,kitchen,OFF,Bathe,normal
2025-02-06 06:37:45,floor_bathroom,Zone,bathroom,ON,Bathe,normal
2025-02-06 06:37:47,light_bathroom,Light,bathroom,ON,Bathe,normal
2025-02-06 06:45:01,light_bathroom,Light,bathroom,OFF,Bathe,normal
2025-02-06 06:46:59,floor_bathroom,Zone,bathroom,OFF,Leave home,normal
2025-02-06 06:46:59,floor_dining_room,Zone,dining_room,ON,Leave home,normal
2025-02-06 06:47:02,floor_dining_room,Zone,dining_room,OFF,Leave home,normal
2025-02-06 06:47:02,floor_bedroom,Zone,bedroom,ON,Leave home,normal
2025-02-06 06:47:05,floor_bedroom,Zone,bedroom,OFF,Leave home,normal
2025-02-06 06:47:05,floor_entrance,Zone,entrance,ON,Leave home,normal
2025-02-06 06:47:06,contact_front_door,Magnetic,entrance,OPEN,Leave home,normal
2025-02-06 06:47:14,floor_entrance,Zone,entrance,OFF,Leave home,normal
2025-02-06 06:47:14,floor_outside,Zone,outside,ON,Leave home,normal
2025-02-06 06:47:14,contact_front_door,Magnetic,entrance,CLOSED,Leave home,normal
2025-02-06 12:00:00,contact_front_door,Magnetic,entrance,OPEN,Enter home,normal
2025-02-06 12:00:06,floor_outside,Zone,outside,OFF,Enter home,normal
2025-02-06 12:00:06,floor_entrance,Zone,entrance,ON,Enter home,normal
2025-02-06 12:00:08,contact_front_door,Magnetic,entrance,CLOSED,Enter home,normal
2025-02-06 12:00:18,floor_entrance,Zone,entrance,OFF,Cook lunch,normal
2025-02-06 12:00:18,floor_bedroom,Zone,bedroom,ON,Cook lunch,normal
2025-02-06 12:00:23,floor_bedroom,Zone,bedroom,OFF,Cook lunch,normal
2025-02-06 12:00:23,floor_kitchen,Zone,kitchen,ON,Cook lunch,normal
2025-02-06 12:00:24,contact_fridge,Magnetic,kitchen,OPEN,Cook lunch,normal
2025-02-06 12:00:47,contact_fridge,Magnetic,kitchen,CLOSED,Cook lunch,normal
2025-02-06 12:00:56,power_microwave,Power,kitchen,ON,Cook lunch,normal
2025-02-06 12:03:30,power_microwave,Power,kitchen,OFF,Cook lunch,normal
2025-02-06 12:03:37,power_stove,Power,kitchen,ON,Cook lunch,normal
2025-02-06 12:06:30,power_stove,Power,kitchen,OFF,Cook lunch,normal
2025-02-06 12:06:38,power_dishwasher,Power,kitchen,ON,Wash dishes,normal
2025-02-06 12:15:56,power_dishwasher,Power,kitchen,OFF,Wash dishes,normal
2025-02-06 12:16:04,floor_kitchen,Zone,kitchen,OFF,Go to toilet,normal
2025-02-06 12:16:04,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-02-06 12:18:00,floor_bathroom,Zone,bathroom,OFF,Leave home,normal
2025-02-06 12:18:00,floor_dining_room,Zone,dining_room,ON,Leave home,normal
2025-02-06 12:18:04,floor_dining_room,Zone,dining_room,OFF,Leave home,normal
2025-02-06 12:18:04,floor_bedroom,Zone,bedroom,ON,Leave home,normal
2025-02-06 12:18:07,floor_bedroom,Zone,bedroom,OFF,Leave home,normal
2025-02-06 12:18:07,floor_entrance,Zone,entrance,ON,Leave home,normal
2025-02-06 12:18:08,contact_front_door,Magnetic,entrance,OPEN,Leave home,normal
2025-02-06 12:18:15,floor_entrance,Zone,entrance,OFF,Leave home,normal
2025-02-06 12:18:15,floor_outside,Zone,outside,ON,Leave home,normal
2025-02-06 12:18:16,contact_front_door,Magnetic,entrance,CLOSED,Leave home,normal
2025-02-06 19:00:00,contact_front_door,Magnetic,entrance,OPEN,Enter home,normal
2025-02-06 19:00:06,floor_outside,Zone,outside,OFF,Enter home,normal
2025-02-06 19:00:06,floor_entrance,Zone,entrance,ON,Enter home,normal
2025-02-06 19:00:08,contact_front_door,Magnetic,entrance,CLOSED,Enter home,normal
2025-02-06 19:00:15,floor_entrance,Zone,entrance,OFF,Go to toilet,normal
2025-02-06 19:00:15,floor_bedroom,Zone,bedroom,ON,Go to toilet,normal
2025-02-06 19:00:18,floor_bedroom,Zone,bedroom,OFF,Go to toilet,normal
2025-02-06 19:00:18,floor_dining_room,Zone,dining_room,ON,Go to toilet,normal
2025-02-06 19:00:21,floor_dining_room,Zone,dining_room,OFF,Go to toilet,normal
2025-02-06 19:00:21,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-02-06 19:02:15,floor_bathroom,Zone,bathroom,OFF,Cook dinner,normal
2025-02-06 19:02:15,floor_kitchen,Zone,kitchen,ON,Cook dinner,normal
2025-02-06 19:02:18,contact_fridge,Magnetic,kitchen,OPEN,Cook dinner,normal
2025-02-06 19:02:47,contact_fridge,Magnetic,kitchen,CLOSED,Cook dinner,normal
2025-02-06 19:02:55,power_oven,Power,kitchen,ON,Cook dinner,normal
2025-02-06 19:06:29,power_oven,Power,kitchen,OFF,Cook dinner,normal
2025-02-06 19:06:35,power_stove,Power,kitchen,ON,Cook dinner,normal
2025-02-06 19:10:36,power_stove,Power,kitchen,OFF,Cook dinner,normal
2025-02-06 19:10:45,floor_kitchen,Zone,kitchen,OFF,Eat dinner,normal
2025-02-06 19:10:45,floor_bedroom,Zone,bedroom,ON,Eat dinner,normal
2025-02-06 19:10:47,floor_bedroom,Zone,bedroom,OFF,Eat dinner,normal
2025-02-06 19:10:47,floor_dining_room,Zone,dining_room,ON,Eat dinner,normal
2025-02-06 19:18:37,floor_dining_room,Zone,dining_room,OFF,Wash dishes,normal
2025-02-06 19:18:37,floor_bedroom,Zone,bedroom,ON,Wash dishes,normal
2025-02-06 19:18:39,floor_bedroom,Zone,bedroom,OFF,Wash dishes,normal
2025-02-06 19:18:39,floor_kitchen,Zone,kitchen,ON,Wash dishes,normal
2025-02-06 19:18:43,power_dishwasher,Power,kitchen,ON,Wash dishes,normal
2025-02-06 19:26:04,power_dishwasher,Power,kitchen,OFF,Wash dishes,normal
2025-02-06 19:26:10,light_livingroom,Light,livingroom,ON,Read,normal
2025-02-06 19:26:16,floor_kitchen,Zone,kitchen,OFF,Read,normal
2025-02-06 19:26:16,floor_bedroom,Zone,bedroom,ON,Read,normal
2025-02-06 19:26:21,floor_bedroom,Zone,bedroom,OFF,Read,normal
2025-02-06 19:26:21,floor_entrance,Zone,entrance,ON,Read,normal
2025-02-06 19:26:23,floor_entrance,Zone,entrance,OFF,Read,normal
2025-02-06 19:26:23,floor_livingroom,Zone,livingroom,ON,Read,normal
2025-02-06 19:26:26,pressure_sofa,Pressure,livingroom,ON,Read,normal
2025-02-06 19:36:44,pressure_sofa,Pressure,livingroom,OFF,Read,normal
2025-02-06 19:36:50,light_livingroom,Light,livingroom,OFF,Read,normal
2025-02-06 19:36:54,pressure_sofa,Pressure,livingroom,ON,Watch TV,normal
2025-02-06 19:37:00,power_tv,Power,livingroom,ON,Watch TV,normal
2025-02-06 19:53:40,power_tv,Power,livingroom,OFF,Watch TV,normal
2025-02-06 19:53:46,pressure_sofa,Pressure,livingroom,OFF,Watch TV,normal
2025-02-06 19:53:52,light_livingroom,Light,livingroom,ON,Read,normal
2025-02-06 19:53:56,pressure_sofa,Pressure,livingroom,ON,Read,normal
2025-02-06 20:03:47,pressure_sofa,Pressure,livingroom,OFF,Read,normal
2025-02-06 20:03:53,light_livingroom,Light,livingroom,OFF,Read,normal
2025-02-06 20:03:59,floor_livingroom,Zone,livingroom,OFF,Bathe,normal
2025-02-06 20:03:59,floor_dining_room,Zone,dining_room,ON,Bathe,normal
2025-02-06 20:04:02,floor_dining_room,Zone,dining_room,OFF,Bathe,normal
2025-02-06 20:04:02,floor_bathroom,Zone,bathroom,ON,Bathe,normal
2025-02-06 20:04:04,light_bathroom,Light,bathroom,ON,Bathe,normal
2025-02-06 20:10:17,light_bathroom,Light,bathroom,OFF,Bathe,normal
2025-02-06 20:11:47,light_livingroom,Light,livingroom,ON,Read,normal
2025-02-06 20:11:53,floor_bathroom,Zone,bathroom,OFF,Read,normal
2025-02-06 20:11:53,floor_dining_room,Zone,dining_room,ON,Read,normal
2025-02-06 20:11:56,floor_dining_room,Zone,dining_room,OFF,Read,normal
2025-02-06 20:11:56,floor_livingroom,Zone,livingroom,ON,Read,normal
2025-02-06 20:11:58,pressure_sofa,Pressure,livingroom,ON,Read,normal
2025-02-06 20:24:08,pressure_sofa,Pressure,livingroom,OFF,Read,normal
2025-02-06 20:24:14,light_livingroom,Light,livingroom,OFF,Read,normal
2025-02-06 20:24:21,floor_livingroom,Zone,livingroom,OFF,Take medication,normal
2025-02-06 20:24:21,floor_entrance,Zone,entrance,ON,Take medication,normal
2025-02-06 20:24:22,floor_entrance,Zone,entrance,OFF,Take medication,normal
2025-02-06 20:24:22,floor_bedroom,Zone,bedroom,ON,Take medication,normal
2025-02-06 20:24:25,contact_medication,Magnetic,bedroom,OPEN,Take medication,normal
2025-02-06 20:24:59,contact_medication,Magnetic,bedroom,CLOSED,Take medication,normal
2025-02-06 20:25:09,pressure_bed,Pressure,bedroom,ON,Sleep,normal
2025-02-06 20:56:49,pressure_bed,Pressure,bedroom,OFF,Sleep,normal
2025-02-06 20:56:55,light_livingroom,Light,livingroom,ON,Read,normal
2025-02-06 20:56:59,floor_bedroom,Zone,bedroom,OFF,Read,normal
2025-02-06 20:56:59,floor_entrance,Zone,entrance,ON,Read,normal
2025-02-06 20:57:01,floor_entrance,Zone,entrance,OFF,Read,normal
2025-02-06 20:57:01,floor_livingroom,Zone,livingroom,ON,Read,normal
2025-02-06 20:57:03,pressure_sofa,Pressure,livingroom,ON,Read,normal
2025-02-06 21:05:41,pressure_sofa,Pressure,livingroom,OFF,Read,normal
2025-02-06 21:05:47,light_livingroom,Light,livingroom,OFF,Read,normal
2025-02-07 06:00:03,floor_livingroom,Zone,livingroom,OFF,Sleep in Bed,normal
2025-02-07 06:00:03,floor_entrance,Zone,entrance,ON,Sleep in Bed,normal
